"","Stealth","Career","Student.Type","Anticipated.Start.Term.Year","Student.Stage","App.Application.Status","AgeGroup","Region","n"
"1717","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","20-26","Other NE",5
"1718","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","20-26","Remaining USA",78
"1719","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","20-26","Targeted OOS",33
"1720","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","27 and Up","Maine",63
"1721","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","27 and Up","Other NE",3
"1722","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","27 and Up","Remaining USA",39
"1723","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Applied","27 and Up","Targeted OOS",14
"1724","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","19 and Under","Maine",17
"1725","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","19 and Under","Remaining USA",2
"1726","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","20-26","Maine",36
"1727","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","20-26","Other NE",2
"1728","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","20-26","Remaining USA",5
"1729","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","20-26","Targeted OOS",3
"1730","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","27 and Up","Maine",34
"1731","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","27 and Up","Remaining USA",4
"1732","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Confirmed","27 and Up","Targeted OOS",2
"1733","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","19 and Under","Maine",69
"1734","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","19 and Under","Other NE",1
"1735","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","19 and Under","Remaining USA",3
"1736","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","19 and Under","Targeted OOS",3
"1737","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","20-26","Maine",113
"1738","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","20-26","Other NE",2
"1739","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","20-26","Remaining USA",8
"1740","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","20-26","Targeted OOS",8
"1741","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","27 and Up","Maine",98
"1742","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","27 and Up","Remaining USA",7
"1743","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","27 and Up","Targeted OOS",5
"1744","Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Admitted","19 and Under","Maine",1
"1745","Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Confirmed","20-26","Maine",1
"1746","Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Confirmed","27 and Up","Maine",1
"1747","Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Enrolled","19 and Under","Maine",1
"1748","Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","20-26","Remaining USA",1
"1749","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Admitted","19 and Under","Maine",2
"1750","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","19 and Under","Maine",9
"1751","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","19 and Under","Remaining USA",7
"1752","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","19 and Under","Targeted OOS",1
"1753","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","20-26","Maine",39
"1754","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","20-26","Other NE",2
"1755","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","20-26","Remaining USA",27
"1756","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","20-26","Targeted OOS",12
"1757","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","27 and Up","Maine",42
"1758","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","27 and Up","Other NE",1
"1759","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","27 and Up","Remaining USA",45
"1760","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","27 and Up","Targeted OOS",21
"1761","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Confirmed","19 and Under","Maine",1
"1762","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Confirmed","19 and Under","Remaining USA",1
"1763","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Confirmed","19 and Under","Targeted OOS",2
"1764","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Confirmed","20-26","Maine",6
"1765","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Confirmed","20-26","Remaining USA",2
"1766","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Confirmed","20-26","Targeted OOS",1
"1767","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Confirmed","27 and Up","Maine",9
"1768","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Confirmed","27 and Up","Remaining USA",3
"1769","Stealth","Undergraduate","Transfer","Fall 2021","Inquiry","Applied","27 and Up","Maine",1
"1770","Stealth","Undergraduate","Transfer","Fall 2021","Inquiry","Confirmed","19 and Under","Maine",1
"1771","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Admitted","19 and Under","Maine",8
"1772","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Admitted","19 and Under","Remaining USA",1
"1773","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Admitted","19 and Under","Targeted OOS",1
"1774","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Admitted","20-26","Maine",5
"1775","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Admitted","20-26","Remaining USA",2
"1776","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Admitted","20-26","Targeted OOS",2
"1777","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Admitted","27 and Up","Maine",2
"1778","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Admitted","27 and Up","Remaining USA",1
"1779","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","19 and Under","Maine",14
"1780","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","19 and Under","Remaining USA",2
"1781","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","19 and Under","Targeted OOS",2
"1782","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","20-26","Maine",25
"1783","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","20-26","Remaining USA",10
"1784","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","20-26","Targeted OOS",6
"1785","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","27 and Up","Maine",25
"1786","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","27 and Up","Other NE",1
"1787","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","27 and Up","Remaining USA",5
"1788","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","Unknown","Maine",1
"1789","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","Unknown","Remaining USA",3
"1790","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Confirmed","19 and Under","Maine",5
"1791","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Confirmed","19 and Under","Remaining USA",2
"1792","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Confirmed","20-26","Maine",8
"1793","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Confirmed","20-26","Remaining USA",2
"1794","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Confirmed","27 and Up","Maine",7
"1795","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Confirmed","27 and Up","Remaining USA",1
"1796","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Confirmed","27 and Up","Targeted OOS",1
"1797","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Enrolled","19 and Under","Maine",33
"1798","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Enrolled","19 and Under","Targeted OOS",2
"1799","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Enrolled","20-26","Maine",62
"1800","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Enrolled","20-26","Remaining USA",3
"1801","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Enrolled","20-26","Targeted OOS",2
"1802","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Enrolled","27 and Up","Maine",43
"1803","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Enrolled","27 and Up","Remaining USA",3
"1804","Stealth","Undergraduate","Transfer","Spring 2018","Inquiry","Applied","27 and Up","Maine",1
"1805","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Admitted","19 and Under","Maine",17
"1806","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Admitted","19 and Under","Remaining USA",2
"1807","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Admitted","19 and Under","Targeted OOS",1
"1808","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Admitted","20-26","Maine",9
"1809","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Admitted","20-26","Remaining USA",2
"1810","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Admitted","20-26","Targeted OOS",2
"1811","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Admitted","27 and Up","Maine",6
"1812","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Admitted","Unknown","Maine",1
"1813","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Applied","19 and Under","Maine",14
"1814","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Applied","19 and Under","Remaining USA",2
"1815","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Applied","19 and Under","Targeted OOS",1
"1816","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Applied","20-26","Maine",19
"1817","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Applied","20-26","Other NE",1
"1818","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Applied","20-26","Remaining USA",9
"1819","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Applied","20-26","Targeted OOS",4
"1820","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Applied","27 and Up","Maine",36
"1821","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Applied","27 and Up","Remaining USA",9
"1822","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Applied","27 and Up","Targeted OOS",3
"1823","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Applied","Unknown","Remaining USA",1
"1824","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Confirmed","19 and Under","Maine",5
"1825","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Confirmed","19 and Under","Remaining USA",1
"1826","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Confirmed","20-26","Maine",16
"1827","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Confirmed","20-26","Targeted OOS",1
"1828","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Confirmed","27 and Up","Maine",18
"1829","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Confirmed","27 and Up","Remaining USA",1
"1830","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Enrolled","19 and Under","Maine",31
"1831","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Enrolled","19 and Under","Other NE",1
"1832","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Enrolled","19 and Under","Targeted OOS",4
"1833","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Enrolled","20-26","Maine",51
"1834","Stealth","Undergraduate","Transfer","Spring 2019","Applicant","Enrolled","20-26","Targeted OOS",3
