"","Stealth","Career","Student.Type","Anticipated.Start.Term.Year","Student.Stage","App.Application.Status","AgeGroup","Region","FiscalYear","n","DataDate"
"4047","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","19 and Under","Maine","FY21",4,2020-10-28
"4048","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","19 and Under","Other NE","FY20",1,2020-10-28
"4049","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","19 and Under","Remaining USA","FY15 or earlier",2,2020-10-28
"4050","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","19 and Under","Remaining USA","FY19",1,2020-10-28
"4051","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","19 and Under","Targeted OOS","FY20",3,2020-10-28
"4052","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","20-26","Maine","FY15 or earlier",13,2020-10-28
"4053","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","20-26","Maine","FY16",1,2020-10-28
"4054","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","20-26","Maine","FY17",1,2020-10-28
"4055","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","20-26","Maine","FY18",2,2020-10-28
"4056","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","20-26","Maine","FY19",12,2020-10-28
"4057","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","20-26","Maine","FY20",68,2020-10-28
"4058","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","20-26","Maine","FY21",16,2020-10-28
"4059","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","20-26","Other NE","FY20",2,2020-10-28
"4060","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","20-26","Remaining USA","FY15 or earlier",1,2020-10-28
"4061","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","20-26","Remaining USA","FY20",6,2020-10-28
"4062","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","20-26","Remaining USA","FY21",1,2020-10-28
"4063","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","20-26","Targeted OOS","FY20",8,2020-10-28
"4064","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","27 and Up","Maine","FY15 or earlier",9,2020-10-28
"4065","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","27 and Up","Maine","FY17",1,2020-10-28
"4066","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","27 and Up","Maine","FY19",5,2020-10-28
"4067","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","27 and Up","Maine","FY20",70,2020-10-28
"4068","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","27 and Up","Maine","FY21",13,2020-10-28
"4069","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","27 and Up","Remaining USA","FY15 or earlier",1,2020-10-28
"4070","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","27 and Up","Remaining USA","FY19",1,2020-10-28
"4071","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","27 and Up","Remaining USA","FY20",4,2020-10-28
"4072","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","27 and Up","Remaining USA","FY21",1,2020-10-28
"4073","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","27 and Up","Targeted OOS","FY15 or earlier",2,2020-10-28
"4074","Stealth","Undergraduate","Transfer","Fall 2020","Applicant","Enrolled","27 and Up","Targeted OOS","FY20",3,2020-10-28
"4075","Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Admitted","19 and Under","Maine","FY16",1,2020-10-28
"4076","Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Confirmed","20-26","Maine","FY17",1,2020-10-28
"4077","Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Confirmed","27 and Up","Maine","FY15 or earlier",1,2020-10-28
"4078","Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Enrolled","19 and Under","Maine","FY15 or earlier",1,2020-10-28
"4079","Stealth","Undergraduate","Transfer","Fall 2020","Inquiry","Inquiry","20-26","Remaining USA","FY20",1,2020-10-28
"4080","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Admitted","19 and Under","Maine","FY19",2,2020-10-28
"4081","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","19 and Under","Maine","FY15 or earlier",6,2020-10-28
"4082","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","19 and Under","Maine","FY17",1,2020-10-28
"4083","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","19 and Under","Maine","FY21",2,2020-10-28
"4084","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","19 and Under","Remaining USA","FY15 or earlier",1,2020-10-28
"4085","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","19 and Under","Remaining USA","FY20",1,2020-10-28
"4086","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","19 and Under","Remaining USA","FY21",5,2020-10-28
"4087","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","19 and Under","Targeted OOS","FY20",1,2020-10-28
"4088","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","20-26","Maine","FY15 or earlier",6,2020-10-28
"4089","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","20-26","Maine","FY16",1,2020-10-28
"4090","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","20-26","Maine","FY17",1,2020-10-28
"4091","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","20-26","Maine","FY18",3,2020-10-28
"4092","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","20-26","Maine","FY19",1,2020-10-28
"4093","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","20-26","Maine","FY20",5,2020-10-28
"4094","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","20-26","Maine","FY21",22,2020-10-28
"4095","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","20-26","Other NE","FY21",2,2020-10-28
"4096","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","20-26","Remaining USA","FY15 or earlier",1,2020-10-28
"4097","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","20-26","Remaining USA","FY20",2,2020-10-28
"4098","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","20-26","Remaining USA","FY21",24,2020-10-28
"4099","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","20-26","Targeted OOS","FY20",1,2020-10-28
"4100","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","20-26","Targeted OOS","FY21",11,2020-10-28
"4101","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","27 and Up","Maine","FY15 or earlier",2,2020-10-28
"4102","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","27 and Up","Maine","FY16",1,2020-10-28
"4103","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","27 and Up","Maine","FY19",1,2020-10-28
"4104","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","27 and Up","Maine","FY20",6,2020-10-28
"4105","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","27 and Up","Maine","FY21",32,2020-10-28
"4106","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","27 and Up","Other NE","FY21",1,2020-10-28
"4107","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","27 and Up","Remaining USA","FY20",8,2020-10-28
"4108","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","27 and Up","Remaining USA","FY21",37,2020-10-28
"4109","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","27 and Up","Targeted OOS","FY20",1,2020-10-28
"4110","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Applied","27 and Up","Targeted OOS","FY21",20,2020-10-28
"4111","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Confirmed","19 and Under","Maine","FY17",1,2020-10-28
"4112","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Confirmed","19 and Under","Remaining USA","FY19",1,2020-10-28
"4113","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Confirmed","19 and Under","Targeted OOS","FY20",1,2020-10-28
"4114","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Confirmed","19 and Under","Targeted OOS","FY21",1,2020-10-28
"4115","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Confirmed","20-26","Maine","FY15 or earlier",2,2020-10-28
"4116","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Confirmed","20-26","Maine","FY16",1,2020-10-28
"4117","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Confirmed","20-26","Maine","FY18",1,2020-10-28
"4118","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Confirmed","20-26","Maine","FY20",2,2020-10-28
"4119","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Confirmed","20-26","Remaining USA","FY20",1,2020-10-28
"4120","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Confirmed","20-26","Remaining USA","FY21",1,2020-10-28
"4121","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Confirmed","20-26","Targeted OOS","FY20",1,2020-10-28
"4122","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Confirmed","27 and Up","Maine","FY16",1,2020-10-28
"4123","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Confirmed","27 and Up","Maine","FY18",1,2020-10-28
"4124","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Confirmed","27 and Up","Maine","FY20",4,2020-10-28
"4125","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Confirmed","27 and Up","Maine","FY21",3,2020-10-28
"4126","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Confirmed","27 and Up","Remaining USA","FY20",1,2020-10-28
"4127","Stealth","Undergraduate","Transfer","Fall 2021","Applicant","Confirmed","27 and Up","Remaining USA","FY21",2,2020-10-28
"4128","Stealth","Undergraduate","Transfer","Fall 2021","Inquiry","Applied","27 and Up","Maine","FY20",1,2020-10-28
"4129","Stealth","Undergraduate","Transfer","Fall 2021","Inquiry","Confirmed","19 and Under","Maine","FY15 or earlier",1,2020-10-28
"4130","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Admitted","19 and Under","Maine","FY15 or earlier",4,2020-10-28
"4131","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Admitted","19 and Under","Maine","FY18",4,2020-10-28
"4132","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Admitted","19 and Under","Remaining USA","FY18",1,2020-10-28
"4133","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Admitted","19 and Under","Targeted OOS","FY18",1,2020-10-28
"4134","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Admitted","20-26","Maine","FY15 or earlier",3,2020-10-28
"4135","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Admitted","20-26","Maine","FY17",1,2020-10-28
"4136","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Admitted","20-26","Maine","FY18",1,2020-10-28
"4137","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Admitted","20-26","Remaining USA","FY18",2,2020-10-28
"4138","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Admitted","20-26","Targeted OOS","FY15 or earlier",1,2020-10-28
"4139","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Admitted","20-26","Targeted OOS","FY18",1,2020-10-28
"4140","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Admitted","27 and Up","Maine","FY15 or earlier",1,2020-10-28
"4141","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Admitted","27 and Up","Maine","FY18",1,2020-10-28
"4142","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Admitted","27 and Up","Remaining USA","FY18",1,2020-10-28
"4143","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","19 and Under","Maine","FY15 or earlier",10,2020-10-28
"4144","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","19 and Under","Maine","FY18",4,2020-10-28
"4145","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","19 and Under","Remaining USA","FY15 or earlier",1,2020-10-28
"4146","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","19 and Under","Remaining USA","FY18",1,2020-10-28
"4147","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","19 and Under","Targeted OOS","FY18",2,2020-10-28
"4148","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","20-26","Maine","FY15 or earlier",5,2020-10-28
"4149","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","20-26","Maine","FY16",1,2020-10-28
"4150","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","20-26","Maine","FY17",2,2020-10-28
"4151","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","20-26","Maine","FY18",17,2020-10-28
"4152","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","20-26","Remaining USA","FY17",1,2020-10-28
"4153","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","20-26","Remaining USA","FY18",9,2020-10-28
"4154","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","20-26","Targeted OOS","FY17",1,2020-10-28
"4155","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","20-26","Targeted OOS","FY18",5,2020-10-28
"4156","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","27 and Up","Maine","FY15 or earlier",4,2020-10-28
"4157","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","27 and Up","Maine","FY17",3,2020-10-28
"4158","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","27 and Up","Maine","FY18",18,2020-10-28
"4159","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","27 and Up","Other NE","FY18",1,2020-10-28
"4160","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","27 and Up","Remaining USA","FY18",5,2020-10-28
"4161","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","Unknown","Maine","FY18",1,2020-10-28
"4162","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","Unknown","Remaining USA","FY17",1,2020-10-28
"4163","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Applied","Unknown","Remaining USA","FY18",2,2020-10-28
"4164","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Confirmed","19 and Under","Maine","FY15 or earlier",4,2020-10-28
"4165","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Confirmed","19 and Under","Maine","FY18",1,2020-10-28
"4166","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Confirmed","19 and Under","Remaining USA","FY15 or earlier",1,2020-10-28
"4167","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Confirmed","19 and Under","Remaining USA","FY18",1,2020-10-28
"4168","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Confirmed","20-26","Maine","FY15 or earlier",1,2020-10-28
"4169","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Confirmed","20-26","Maine","FY16",1,2020-10-28
"4170","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Confirmed","20-26","Maine","FY17",1,2020-10-28
"4171","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Confirmed","20-26","Maine","FY18",5,2020-10-28
"4172","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Confirmed","20-26","Remaining USA","FY17",1,2020-10-28
"4173","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Confirmed","20-26","Remaining USA","FY18",1,2020-10-28
"4174","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Confirmed","27 and Up","Maine","FY15 or earlier",1,2020-10-28
"4175","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Confirmed","27 and Up","Maine","FY16",1,2020-10-28
"4176","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Confirmed","27 and Up","Maine","FY17",2,2020-10-28
"4177","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Confirmed","27 and Up","Maine","FY18",3,2020-10-28
"4178","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Confirmed","27 and Up","Remaining USA","FY15 or earlier",1,2020-10-28
"4179","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Confirmed","27 and Up","Targeted OOS","FY18",1,2020-10-28
"4180","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Enrolled","19 and Under","Maine","FY15 or earlier",16,2020-10-28
"4181","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Enrolled","19 and Under","Maine","FY16",3,2020-10-28
"4182","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Enrolled","19 and Under","Maine","FY17",2,2020-10-28
"4183","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Enrolled","19 and Under","Maine","FY18",12,2020-10-28
"4184","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Enrolled","19 and Under","Targeted OOS","FY15 or earlier",1,2020-10-28
"4185","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Enrolled","19 and Under","Targeted OOS","FY16",1,2020-10-28
"4186","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Enrolled","20-26","Maine","FY15 or earlier",10,2020-10-28
"4187","Stealth","Undergraduate","Transfer","Spring 2018","Applicant","Enrolled","20-26","Maine","FY17",9,2020-10-28
